timestamp,total_ms,conv_ms,dc_ms,fc_ms,pool_ms,add_ms,mul_ms
2026-05-26 14:29:30,351,323,27,0,0,0,0
2026-05-26 14:29:30,350,322,26,0,0,0,0
2026-05-26 14:29:30,351,323,27,0,0,0,0
2026-05-26 14:29:31,352,325,26,0,0,0,0
2026-05-26 14:29:31,352,324,27,0,0,0,0
2026-05-26 14:29:31,351,324,26,0,0,0,0
2026-05-26 14:29:32,353,325,27,0,0,0,0
2026-05-26 14:29:32,351,324,26,0,0,0,0
2026-05-26 14:29:32,353,324,27,0,0,0,0
2026-05-26 14:29:33,350,323,26,0,0,0,0
2026-05-26 14:29:33,352,324,27,0,0,0,0
2026-05-26 14:29:34,351,323,26,0,0,0,0
2026-05-26 14:29:34,351,324,27,0,0,0,0
2026-05-26 14:29:34,350,323,26,0,0,0,0
2026-05-26 14:29:35,352,323,27,0,0,0,0
2026-05-26 14:29:35,350,322,27,0,0,0,0
2026-05-26 14:29:35,351,323,27,0,0,0,0
2026-05-26 14:29:36,351,323,26,0,0,0,0
2026-05-26 14:29:36,349,322,26,0,0,0,0
2026-05-26 14:29:36,351,323,26,0,0,0,0
2026-05-26 14:29:37,353,324,27,0,0,0,0
2026-05-26 14:29:37,351,324,26,0,0,0,0
2026-05-26 14:29:38,352,324,27,0,0,0,0
2026-05-26 14:29:38,352,323,28,0,0,0,0
2026-05-26 14:29:38,350,322,26,0,0,0,0
2026-05-26 14:29:39,351,323,27,0,0,0,0
2026-05-26 14:29:39,350,322,26,0,0,0,0
2026-05-26 14:29:39,352,324,27,0,0,0,0
2026-05-26 14:29:40,351,323,27,0,0,0,0
2026-05-26 14:29:40,352,323,27,0,0,0,0
2026-05-26 14:29:40,352,324,26,0,0,0,0
2026-05-26 14:29:41,353,324,27,0,0,0,0
2026-05-26 14:29:41,351,324,26,0,0,0,0
2026-05-26 14:29:41,352,324,27,0,0,0,0
2026-05-26 14:29:42,350,322,26,0,0,0,0
2026-05-26 14:29:42,352,324,27,0,0,0,0
2026-05-26 14:29:43,353,325,26,0,0,0,0
2026-05-26 14:29:43,352,324,27,0,0,0,0
2026-05-26 14:29:43,351,324,26,0,0,0,0
2026-05-26 14:29:44,351,324,26,0,0,0,0
2026-05-26 14:29:44,351,323,26,0,0,0,0
2026-05-26 14:29:44,351,323,27,0,0,0,0
2026-05-26 14:29:45,350,322,26,0,0,0,0
2026-05-26 14:29:45,355,327,26,0,0,0,0
2026-05-26 14:29:45,352,324,27,0,0,0,0
2026-05-26 14:29:46,350,323,26,0,0,0,0
2026-05-26 14:29:46,350,322,27,0,0,0,0
2026-05-26 14:29:47,351,324,26,0,0,0,0
2026-05-26 14:29:47,352,324,27,0,0,0,0
2026-05-26 14:29:47,351,324,26,0,0,0,0
2026-05-26 14:29:48,352,325,27,0,0,0,0
2026-05-26 14:29:48,349,321,27,0,0,0,0
2026-05-26 14:29:48,352,324,26,0,0,0,0
2026-05-26 14:29:49,352,324,27,0,0,0,0
2026-05-26 14:29:49,350,322,27,0,0,0,0
2026-05-26 14:29:49,352,325,26,0,0,0,0
2026-05-26 14:29:50,351,323,27,0,0,0,0
2026-05-26 14:29:50,351,324,26,0,0,0,0
2026-05-26 14:29:51,351,324,26,0,0,0,0
2026-05-26 14:29:51,352,324,27,0,0,0,0
2026-05-26 14:29:51,350,323,26,0,0,0,0
2026-05-26 14:29:52,352,324,27,0,0,0,0
2026-05-26 14:29:52,351,324,26,0,0,0,0
2026-05-26 14:29:52,353,325,27,0,0,0,0
2026-05-26 14:29:53,352,324,26,0,0,0,0
2026-05-26 14:29:53,350,323,27,0,0,0,0
2026-05-26 14:29:53,352,324,27,0,0,0,0
2026-05-26 14:29:54,351,323,27,0,0,0,0
2026-05-26 14:29:54,352,324,27,0,0,0,0
2026-05-26 14:29:55,352,324,27,0,0,0,0
2026-05-26 14:29:55,352,324,27,0,0,0,0
2026-05-26 14:29:55,351,322,27,0,0,0,0
2026-05-26 14:29:56,351,323,26,0,0,0,0
2026-05-26 14:29:56,352,323,27,0,0,0,0
2026-05-26 14:29:56,352,324,26,0,0,0,0
2026-05-26 14:29:57,351,323,27,0,0,0,0
2026-05-26 14:29:57,351,324,26,0,0,0,0
2026-05-26 14:29:57,351,323,27,0,0,0,0
2026-05-26 14:29:58,352,323,26,0,0,0,0
2026-05-26 14:29:58,351,323,27,0,0,0,0
2026-05-26 14:29:59,351,324,26,0,0,0,0
2026-05-26 14:29:59,353,324,27,0,0,0,0
2026-05-26 14:29:59,352,324,26,0,0,0,0
2026-05-26 14:30:00,352,324,26,0,0,0,0
2026-05-26 14:30:00,350,323,26,0,0,0,0
2026-05-26 14:30:00,352,323,28,0,0,0,0
2026-05-26 14:30:01,351,323,27,0,0,0,0
2026-05-26 14:30:01,351,323,26,0,0,0,0
2026-05-26 14:30:01,351,323,27,0,0,0,0
2026-05-26 14:30:02,351,323,26,0,0,0,0
2026-05-26 14:30:02,350,322,27,0,0,0,0
2026-05-26 14:30:02,352,324,26,0,0,0,0
2026-05-26 14:30:03,351,323,27,0,0,0,0
2026-05-26 14:30:03,351,324,26,0,0,0,0
2026-05-26 14:30:04,351,323,27,0,0,0,0
2026-05-26 14:30:04,352,324,27,0,0,0,0
2026-05-26 14:30:04,350,322,27,0,0,0,0
2026-05-26 14:30:05,352,324,26,0,0,0,0
2026-05-26 14:30:05,350,322,27,0,0,0,0
2026-05-26 14:30:05,351,324,26,0,0,0,0
2026-05-26 14:30:06,352,324,27,0,0,0,0
2026-05-26 14:30:06,351,324,26,0,0,0,0
2026-05-26 14:30:06,352,324,27,0,0,0,0
2026-05-26 14:30:07,352,325,26,0,0,0,0
2026-05-26 14:30:07,352,324,27,0,0,0,0
2026-05-26 14:30:08,350,322,26,0,0,0,0
2026-05-26 14:30:08,353,324,27,0,0,0,0
2026-05-26 14:30:08,350,323,26,0,0,0,0
2026-05-26 14:30:09,354,326,26,0,0,0,0
2026-05-26 14:30:09,350,321,27,0,0,0,0
2026-05-26 14:30:09,351,324,26,0,0,0,0
2026-05-26 14:30:10,352,323,27,0,0,0,0
2026-05-26 14:30:10,350,323,26,0,0,0,0
2026-05-26 14:30:10,352,324,27,0,0,0,0
2026-05-26 14:30:11,351,323,26,0,0,0,0
2026-05-26 14:30:11,352,323,27,0,0,0,0
2026-05-26 14:30:12,351,323,26,0,0,0,0
2026-05-26 14:30:12,352,324,27,0,0,0,0
2026-05-26 14:30:12,351,323,26,0,0,0,0
2026-05-26 14:30:13,353,325,27,0,0,0,0
2026-05-26 14:30:13,351,322,27,0,0,0,0
2026-05-26 14:30:13,352,323,27,0,0,0,0
2026-05-26 14:30:14,352,324,27,0,0,0,0
2026-05-26 14:30:14,351,324,26,0,0,0,0
2026-05-26 14:30:14,352,324,27,0,0,0,0
2026-05-26 14:30:15,351,323,26,0,0,0,0
2026-05-26 14:30:15,354,325,27,0,0,0,0
2026-05-26 14:30:16,351,323,27,0,0,0,0
2026-05-26 14:30:16,353,324,28,0,0,0,0
2026-05-26 14:30:16,351,322,27,0,0,0,0
2026-05-26 14:30:17,353,324,27,0,0,0,0
2026-05-26 14:30:17,350,323,27,0,0,0,0
2026-05-26 14:30:17,352,324,27,0,0,0,0
2026-05-26 14:30:18,351,323,26,0,0,0,0
2026-05-26 14:30:18,351,323,27,0,0,0,0
2026-05-26 14:30:18,351,323,26,0,0,0,0
2026-05-26 14:30:19,352,324,26,0,0,0,0
2026-05-26 14:30:19,351,323,27,0,0,0,0
2026-05-26 14:30:20,350,323,26,0,0,0,0
2026-05-26 14:30:20,352,324,27,0,0,0,0
2026-05-26 14:30:20,350,323,26,0,0,0,0
2026-05-26 14:30:21,352,323,28,0,0,0,0
2026-05-26 14:30:21,351,323,26,0,0,0,0
2026-05-26 14:30:21,351,323,27,0,0,0,0
2026-05-26 14:30:22,352,324,27,0,0,0,0
2026-05-26 14:30:22,351,324,26,0,0,0,0
2026-05-26 14:30:22,351,323,27,0,0,0,0
2026-05-26 14:30:23,353,325,27,0,0,0,0
2026-05-26 14:30:23,350,323,26,0,0,0,0
2026-05-26 14:30:23,352,324,27,0,0,0,0
2026-05-26 14:30:24,351,322,27,0,0,0,0
2026-05-26 14:30:24,352,324,27,0,0,0,0
2026-05-26 14:30:25,351,323,26,0,0,0,0
2026-05-26 14:30:25,353,324,28,0,0,0,0
2026-05-26 14:30:25,351,324,26,0,0,0,0
2026-05-26 14:30:26,352,324,26,0,0,0,0
2026-05-26 14:30:26,351,324,26,0,0,0,0
2026-05-26 14:30:26,351,323,27,0,0,0,0
2026-05-26 14:30:27,352,324,27,0,0,0,0
2026-05-26 14:30:27,351,324,26,0,0,0,0
2026-05-26 14:30:27,351,324,27,0,0,0,0
2026-05-26 14:30:28,355,326,27,0,0,0,0
2026-05-26 14:30:28,352,324,27,0,0,0,0
2026-05-26 14:30:29,352,325,26,0,0,0,0
2026-05-26 14:30:29,352,324,27,0,0,0,0
